wine_id,wine_name,wine_url,keywords,total_user_count
74346,Cos d'Estournel,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/saint-estephe/chateau-cos-d-estournel/wn1016296/wn1016296,toast,108
83594,Luce,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203191,coffee,108
1115658,Saint-Julien (Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60LPO16B,toast,108
3715,Monte Bello,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80RIMO17B,coffee,106
83818,Clos des Goisses Champagne,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40PHCG88B,toast,106
76476,Belondrade y Lurton,https://www.vanoudsdezwaan.nl/y-lurton-2021.html,citrus,105
768733,Pomerol,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60CON15B,coffee,104
1166231,Oreno Toscana,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SEOR18B,coffee,104
1921801,Macán Clásico,https://www.wijnig.nl/benjamin-de-rothschild-vega-sicilia-macan-clasico.html,coffee,104
2148396,V.P Extra Brut Champagne Grand Cru 'Ambonnay',https://www.wijnig.nl/egly-ouriet-vp-extra-brut-champagne-grand-cru-ambo.html,toast,104
74306,Cristal Rosé Brut Champagne (Millésimé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40CRRO12B,toast,102
7122486,Grande Cuvée,http://www.vivino.com/wines/164942599,coffee,100
1182677,Clos Sainte Hune Riesling Alsace,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70TRSH14B,citrus,99
14362,Pauillac (Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60POC19B,toast,98
1153863,Sauternes,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60YQU62B,toast,98
1166837,Pomerol,http://www.vivino.com/wines/1941165,coffee,98
1652,Tignanello,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10ANTI89B,cream,96
79631,Vintage,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40KRCH08BC,green apple,96
1256452,'Giulio Ferrari' Riserva del Fondatore,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20FEGI10B,toast,96
5078,Sassicaia,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SGSA91B,toast,94
9710,Brunello di Montalcino,https://www.seulementproduitsitaliens.be/vino/casanova-di-neri/7170-casanova-di-neri--brunello-montalcino-.html?codice=PRD096-2018,coffee,94
84065,Amarone della Valpolicella Classico,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20QUAM15B,coffee,94
2284844,Aile d'Argent Blanc Bordeaux,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60MRAA18B,citrus,94
1107336,ARTEMIS Cabernet Sauvignon,https://www.wereldwijnonline.be/stags-leap-artemis-cabernet-sauvignon-usa-rode-wij.html,cream,93
1313331,Pur Sang,https://www.wijnig.nl/didier-dagueneau-pouilly-fume-pur-sang-2017.html,citrus,93
74300,Blanc de Blancs Brut Champagne (Vintage),https://www.seulementproduitsitaliens.be/eccellenze_internazionali/louis-roederer/12025-louis-roederer-blanc-de-blancs-brut-champagne-.html?codice=SGN115,cream,92
81849,Pomerol,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/vieux-chateau-certan/26393-vieux-chateau-certan-pomerol.html?codice=PLG1366-2020,coffee,92
1301256,Amour de Deutz Millésimé Brut Champagne,https://www.wijnig.nl/amour-de-deutz-2010.html,cream,92
1604635,Saint-Émilion Grand Cru (Premier Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60PMA00B,coffee,92
6044826,Eight Years In The Desert,https://hermanwines.com/products/8-years-in-the-dessert-orin-swift-2019-r-0-75l,coffee,92
1211816,Brut Rosé Champagne,https://www.vino.com/fr/dettaglio/champagne-brut-rose-billecart-salmon.html?utm_medium=aggregatore&utm_source=vivino&utm_term=billecartsalmonchampagnebrutrose&utm_country=be&st=be&cr=eur,green apple,91
1869,Malbec Argentino,https://www.grandcruwijnen.nl/2020-bodegas-catena-zapata-argentino-malbec,coffee,90
77462,Cepparello Red,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10IOCE19B,coffee,90
95444,Pomerol,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/chateau-clinet/26387-chateau-clinet-pomerol.html?codice=PLG1360,coffee,90
6139455,Limited Edition 10 Vendemmie,http://www.wijnhandeljolie.be/catalogus/wijnen/rode-wijn/10-vendemmie-limited-edition-abruzzo-tenuta-ulisse.html,coffee,90
1301256,Amour de Deutz Millésimé Brut Champagne,https://www.wijnig.nl/amour-de-deutz-2010.html,citrus,89
1684635,Chassagne-Montrachet,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=50DBMCMR18B,citrus,89
1098770,Pomerol,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60TRO19B,coffee,88
1135215,Sauternes (Premier Grand Cru Classé),https://www.douchywebshop.com/wijnen/witte-wijnen/chateau-rieussec-sauternes-2009,toast,88
1165708,Pieve Santa Restituta Brunello di Montalcino,https://www.seulementproduitsitaliens.be/vino/santa-restituta/1868-brunello-pieve-santa-restituta.html?codice=GAI275,coffee,88
1868,Nicolás Catena Zapata,http://www.vivino.com/wines/159644551,coffee,86
7273,Corton-Charlemagne Grand Cru,https://www.vino.com/fr/dettaglio/corton-charlemagne-grand-cru-aoc-louis-latour-2020.html?utm_medium=aggregatore&utm_source=vivino&utm_term=louislatourcortoncharlemagnegrandcru2020&utm_country=be&st=be&cr=eur,citrus,86
7273,Corton-Charlemagne Grand Cru,https://www.vino.com/fr/dettaglio/corton-charlemagne-grand-cru-aoc-louis-latour-2020.html?utm_medium=aggregatore&utm_source=vivino&utm_term=louislatourcortoncharlemagnegrandcru2020&utm_country=be&st=be&cr=eur,toast,86
22685,Saint-Julien (Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/saint-julien/chateau-leoville-barton/wn1011444/wn1011444,toast,86
77676,Quarz Sauvignon,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20TEQU20B,citrus,86
79262,Pauillac (Grand Cru Classé),http://www.vivino.com/wines/156108219,toast,86
1139434,Tinto,https://www.grandcruwijnen.nl/2020-pago-de-carraovejas,coffee,86
1192720,Dom Ruinart Blanc de Blancs Brut Champagne,https://www.vino.com/fr/dettaglio/champagne-blanc-de-blancs-dom-ruinart-2010.html?utm_medium=aggregatore&utm_source=vivino&utm_term=ruinartblancdeblancsdomruinart2010&utm_country=be&st=be&cr=eur,green apple,86
1605285,Pessac-Léognan (Grand Cru Classé de Graves),https://www.seulementproduitsitaliens.be/eccellenze_internazionali/chateau-la-mission-haut-brion/26208-chateau-la-mission-haut-brion-pessac-leognan-(grand-cru-classe-de-graves).html?codice=PLG1275-2017,coffee,86
2446729,Toscana,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TOMA87B,coffee,86
12263,Ribera del Duero Reserva,https://www.vanoudsdezwaan.nl/ribera-del-duero-reserva-2017.html,coffee,84
79762,Pauillac (Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/pauillac/chateau-pichon-longueville-baron/wn1013814/wn1013814,toast,84
3879,Cabernet Sauvignon (Signature),https://artevino.be/product/darioush-signature-cabernet-sauvignon-2010-13/,coffee,82
66294,Special Selection Cabernet Sauvignon,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80CVSSCS97B,cream,82
1134803,Châteauneuf-du-Pape,https://www.grandcruwijnen.nl/2020-chateau-de-beaucastel-chateauneuf-du-pape-rouge,toast,82
1994112,Macán,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/benjamin-de-rothschild-vega-sicilia/17207-benjamin-de-rothschild-vega-sicilia-macan.html?codice=GAI050-2017,coffee,82
1958101,Vin de Constance (Natural Sweet),https://www.topwijnen.be/nl/product/wijnen/zuid-afrika/wn740691/wn740691,cream,81
16418,Messorio,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10LMME07B,coffee,80
22447,Bolgheri Superiore,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TOOR90B,toast,80
23130,Cuvée Annamaria Clementi (Extra Brut),https://www.vanoudsdezwaan.nl/ca-del-bosco-franciacorta-docg-annamaria-139671457.html,toast,80
1135642,One Point Five Cabernet Sauvignon,https://www.grandcruwijnen.nl/2018-shafer-vineyards-napa-valley-one-point-five-1,coffee,80
1176121,Ben Ryé Passito di Pantelleria,https://www.seulementproduitsitaliens.be/vino/donnafugata/373-donnafugata-ben-rye-passito-di-pantelleria.html?codice=DFG014-2021,citrus,80
1558589,Brunello di Montalcino,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10BSBM83B,coffee,80
2114480,Brut Rosé Champagne,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/dom-perignon/11486-dom-perignon-brut-rose-champagne-.html?codice=ZPP010,citrus,79
1835,Amarone della Valpolicella Classico,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20BEAM00B,coffee,78
83818,Clos des Goisses Champagne,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40PHCG88B,citrus,78
1136950,Comtes de Champagne Blanc de Blancs,http://www.vivino.com/wines/2214882,coffee,78
1182681,Victorino,https://www.grandcruwijnen.nl/2019-teso-la-monja-victorino,coffee,78
1468452,Lupi Rezerva,https://tezauro.myshopify.com/products/lupi-magnum-fles,coffee,78
1684223,Pauillac (Premier Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60MRO74B,cream,78
6935,Toscana Batar,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10QUBA11B,cream,76
7073,Papillon,https://hermanwines.com/products/papillon-orin-swift-2019-r-1-5l,toast,76
77137,Unico,https://hermanwines.com/products/unico-vega-sicilia-1965-r-0-75l,toast,76
1107342,S.L.V. Cabernet Sauvignon,https://www.wereldwijnonline.be/stags-leap-slv-cabernet-sauvignon-usa-rode-wijn.html,coffee,76
1127349,Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40SASA02NDB,green apple,76
1127795,Château Margaux (Premier Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60MAR60B,toast,76
1152755,Pessac-Léognan (Premier Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60HAU13B,toast,76
1173140,San Vicente Rioja,https://www.grandcruwijnen.nl/2018-senorio-san-vicente,coffee,76
2052637,One Sixteen Chardonnay,https://www.vinio.nl/products/kosta-browne-one-sixteen-chardonnay-2019,citrus,76
5078,Sassicaia,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SGSA91B,cream,75
76476,Belondrade y Lurton,https://www.vanoudsdezwaan.nl/y-lurton-2021.html,cream,75
15617,Blanc de Blancs Brut Champagne Grand Cru,https://www.grandcruwijnen.nl/champagne-billecart-salmon-blanc-de-blancs-grand-cru,green apple,74
16833,Galatrona,https://www.wijnig.nl/galatrona-2018.html,coffee,74
74306,Cristal Rosé Brut Champagne (Millésimé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40CRRO12B,citrus,74
1125543,Pauillac (Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/pauillac/chateau-pichon-comtesse-de-lalande/wn1013958/wn1013958,toast,74
1155762,Les Noisetiers,https://www.grandcruwijnen.nl/2020-kistler-les-noisetiers-chardonnay,toast,74
1174845,Sauternes (Premier Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/graves-moelleux/sauternes/chateau-suduiraut/WN109565/WN109565,toast,74
1191335,Saint-Émilion Grand Cru (Premier Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-premier-gr-cru-classe-b/WN10254/WN10254,coffee,74
1473611,Côte-Rôtie La Turque,https://www.wijnig.nl/guigal-cote-rotie-la-turque-2017.html,coffee,74
2240674,Brut Champagne (Gold),http://www.vivino.com/wines/4577402,citrus,74
77171,Ribera del Duero,https://www.labuenavida.be/spaanse-wijn/alion/alion/4712,cream,73
1688,Castello della Sala Cervaro della Sala,https://www.seulementproduitsitaliens.be/vino/antinori-tenuta-castello-della-sala/143-antinori-castello-della-sala-cervaro-della-sala.html?codice=ANT009-2021,green apple,72
82193,Turriga Isola dei Nuraghi,https://www.wijnig.nl/argiolas-turriga-isola-dei-nuraghi-2018.html,coffee,72
82613,Pessac-Léognan (Grand Cru Classé de Graves),https://www.grandcruwijnen.nl/2018-chateau-pape-clement-rouge-grand-cru-classe-de-graves,toast,72
84066,Valpolicella Classico Superiore,https://www.colaris.com/catalog/product/view/id/56178,coffee,72
86685,Scharzhofberger Riesling Kabinett,https://www.grandcruwijnen.nl/2020-egon-muller-scharzhof-scharzhofberger-kabinett,citrus,72
1098981,Pomerol,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60FPE18B,coffee,72
1104820,Continuum Estate,https://www.grandcruwijnen.nl/2013-continuum-proprietary-red-magnum,coffee,72
1127704,Amarone della Valpolicella Classico Riserva (Sergio Zenato),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202017,coffee,72
1256452,'Giulio Ferrari' Riserva del Fondatore,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20FEGI10B,cream,72
11001,Castillo Ygay Gran Reserva Especial Tinto,https://www.wijnig.nl/marques-de-murrieta-castillo-ygay-gran-reserva-esp.html,cream,71
1471,Siepi,https://www.topwijnen.be/nl/product/wijnen/italie/toscane/igt-toscane/wn6010264/wn6010264,coffee,70
6020,Pavillon Rouge du Château Margaux,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/chateau-margaux/26308-chateau-margaux-pavillon-rouge-du-chateau-margaux.html?codice=PLG1341-2020,coffee,70
9220,Grand Vin de Château Palmer (Grand Cru Classé),https://www.grandcruwijnen.nl/2017-chateau-palmer,toast,70
17656,Pessac-Léognan (Grand Cru Classé de Graves),https://www.grandcruwijnen.nl/2019-chateau-smith-haut-lafitte-grand-cru-classe-de-graves,cream,70
28214,5 Stelle Sfursat,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20NNSF06B,coffee,70
80472,Saint-Estèphe (Grand Cru Classé),https://www.grandcruwijnen.nl/2017-chateau-montrose-saint-estephe,toast,70
1269657,Bolgheri Superiore Sondraia,https://www.seulementproduitsitaliens.be/vino/poggio-al-tesoro/10804-poggio-al-tesoro-bolgheri-superiore-sondraia.html?codice=DAC64601-2017,coffee,70
2410111,Gaia & Rey Langhe,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1504778,citrus,69
4848,Overture,https://www.wijnig.nl/opus-one-overture-nv.html,coffee,68
11001,Castillo Ygay Gran Reserva Especial Tinto,https://www.wijnig.nl/marques-de-murrieta-castillo-ygay-gran-reserva-esp.html,toast,68
21929,Costasera Amarone della Valpolicella Classico,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20MAAMCO16M,toast,68
24139,Puligny-Montrachet,https://www.baetenvinopolis.be/nl/shop/frankrijk/bourgogne/joseph-drouhin/wit/joseph-drouhin-puligny-montrachet,cream,68
1174700,Côtes de Bourg,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/bourg-cotes-de-bordeaux/roc-de-cambes/wn107174/wn107174,coffee,68
1789271,5 Puttonyos Aszú (Blue Label),https://www.seulementproduitsitaliens.be/eccellenze_internazionali/royal-tokaji/18051-royal-tokaji-5-puttonyos-aszu.html?codice=GHL199,cream,68
8305,Brut Cuvée Champagne Rosé,https://www.vino.com/fr/dettaglio/champagne-cuvee-rose-champagne-laurent-perrier.html?utm_medium=aggregatore&utm_source=vivino&utm_term=laurentperriercuveerose&utm_country=be&st=be&cr=eur,green apple,66
79635,Clos du Mesnil,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40KRME90B,toast,66
82690,Saffredi,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10LPSA19B,coffee,66
1107322,FAY Cabernet Sauvignon,https://www.wereldwijnonline.be/fay-cabernet-sauvignon-2018-usa-rode-wijn.html,coffee,66
1136930,Grange,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=80PEPE17B,toast,66
1150380,Brunello di Montalcino,https://www.colaris.com/catalog/product/view/id/46862,coffee,66
1152417,Saint-Émilion Grand Cru (Premier Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/saint-emilion/saint-emilion-premier-gr-cru-classe-a/chateau-ausone/WN102256/WN102256,coffee,66
1256452,'Giulio Ferrari' Riserva del Fondatore,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20FEGI10B,citrus,66
1441099,Blanc des Millénaires,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/charles-heidsieck/11470-charles-heidsieck-blanc-des-millenaires-blanc-de-blancs-.html?codice=PHL112,green apple,66
16786,Barsac (Premier Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60CLIM48B,cream,65
23130,Cuvée Annamaria Clementi (Extra Brut),https://www.vanoudsdezwaan.nl/ca-del-bosco-franciacorta-docg-annamaria-139671457.html,cream,65
83818,Clos des Goisses Champagne,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40PHCG88B,cream,65
100492,Clos de la Coulée de Serrant,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70JOCO08B,citrus,65
1115658,Saint-Julien (Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60LPO16B,cream,65
7494,Torre Muga,https://www.douchywebshop.com/wijnen/rode-wijn/Muga-Torre-Muga-Rioja-2016,coffee,64
18931,La Grande Année Brut Champagne,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/bollinger/25238-bollinger-la-grande-annee-astucciato.html?codice=MRG309,coffee,64
22447,Bolgheri Superiore,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TOOR90B,cream,64
61744,Saint-Julien (Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/saint-julien/chateau-ducru-beaucaillou/wn1010392/wn1010392,toast,64
89750,Amarone della Valpolicella Monte Lodoletta,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203052,coffee,64
1148839,La Chapelle de La Mission Haut-Brion Pessac-Léognan,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/graves/pessac-leognan/la-chapelle-de-la-mission/wn1083592/wn1083592,coffee,64
1169307,Isosceles,https://artevino.be/product/justin-vineyards-isosceles-2016/,coffee,64
1203557,Barolo Riserva,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00BOBA82B,coffee,64
2076733,Gaudium,https://www.vanoudsdezwaan.nl/marques-de-caceres-gaudium.html,coffee,64
2148396,V.P Extra Brut Champagne Grand Cru 'Ambonnay',https://www.wijnig.nl/egly-ouriet-vp-extra-brut-champagne-grand-cru-ambo.html,citrus,63
7135154,Guerriero del Mare,https://www.colaris.com/catalog/product/view/id/59834,citrus,63
1647,Solare Toscana,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2001658,coffee,62
17656,Pessac-Léognan (Grand Cru Classé de Graves),https://www.grandcruwijnen.nl/2019-chateau-smith-haut-lafitte-grand-cru-classe-de-graves,toast,62
18555,Pomerol,http://www.vivino.com/wines/1286336,toast,62
74300,Blanc de Blancs Brut Champagne (Vintage),https://www.seulementproduitsitaliens.be/eccellenze_internazionali/louis-roederer/12025-louis-roederer-blanc-de-blancs-brut-champagne-.html?codice=SGN115,green apple,62
74346,Cos d'Estournel,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/saint-estephe/chateau-cos-d-estournel/wn1016296/wn1016296,cream,62
79635,Clos du Mesnil,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40KRME90B,citrus,62
1135641,Alexander Valley Cabernet Sauvignon,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/silver-oak/18024-silver-oak-alexander-valley-cabernet-sauvignon.html?codice=GHL172-2017,toast,62
1670059,Il Pino di Biserno,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10TBPI18B,coffee,62
3630450,Cuvée des Enchanteleurs Brut Champagne,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40HECC88M,toast,62
4086,Almaviva,http://www.vivino.com/wines/162909630,toast,60
77172,Toro,https://www.labuenavida.be/spaanse-wijn/pintia/pintia/4726,cream,60
79265,Saint-Julien (Grand Cru Classé),https://www.grandcruwijnen.nl/2018-chateau-gruaud-larose,toast,60
1109743,Serral del Vell Brut Nature,https://www.grandcruwijnen.nl/2015-recaredo-serral-del-vell-brut-nature-gran-reserva-in-giftbox,toast,60
1112311,Saint-Émilion Grand Cru,https://www.wijnkooperijdelange.nl/Le-Dome/3954119,coffee,60
1135626,Bolgheri Superiore,https://www.vanoudsdezwaan.nl/tenuta-argentiera-bolgheri-superiore.html,coffee,60
1138019,Georges De Latour Private Reserve Cabernet Sauvignon,http://www.vivino.com/wines/156095222,coffee,60
1175427,Valbuena 5º,https://www.grandcruwijnen.nl/2018-vega-sicilia-valbuena-5,cream,60
1218424,N.P.U. Extra Brut Champagne (Nec Plus Ultra),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40BPNPU08B,toast,60
1476982,Cava Celler Batlle,https://www.grandcruwijnen.nl/2010-cava-gramona-corpinnat-celler-batlle-gran-reserva-brut-nature,toast,60
1789271,5 Puttonyos Aszú (Blue Label),https://www.seulementproduitsitaliens.be/eccellenze_internazionali/royal-tokaji/18051-royal-tokaji-5-puttonyos-aszu.html?codice=GHL199,toast,60
1913596,Tokaji Aszú 5 Puttonyos,https://www.labuenavida.be/spaanse-wijn/oremus-vega-sicilia/oremus-5-puttonyos/4183,toast,60
9958,Dominus (Christian Moueix),https://www.seulementproduitsitaliens.be/vino/dominus/30311-dominus-dominus-(christian-moueix).html?codice=SGN167,cream,58
14362,Pauillac (Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60POC19B,cream,58
16587,Insignia,https://www.grandcruwijnen.nl/2019-joseph-phelps-insignia,toast,58
25474,Aconcagua Valley,https://www.topwijnen.be/nl/product/wijnen/chili/wn743038/wn743038,toast,58
41524,Corton-Charlemagne Grand Cru,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50GICC17B,citrus,58
81848,Saint-Julien (Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=60LLC07B,toast,58
2395864,Don PX Convento Selección,https://www.labuenavida.be/spaanse-wijn/toro-albala/don-p-x-convento/530,coffee,58
16786,Barsac (Premier Grand Cru Classé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60CLIM48B,citrus,57
18903,Chardonnay,https://joyvino.be/products/capensis-chardonnay-2015,citrus,56
22448,Le Serre Nuove,https://www.wijnig.nl/ornellaia-le-serre-nuove-2020.html,cream,56
22685,Saint-Julien (Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/saint-julien/chateau-leoville-barton/wn1011444/wn1011444,cream,56
79632,Rosé,https://www.wijnig.nl/krug-brut-rose-champagne-edition-24-nv-giftbox-075.html,cream,56
79633,Collection,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40KRCO95B,toast,56
84732,Clos des Lambrays Grand Cru,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50LACL05M,coffee,56
92600,Beyond the Clouds,https://www.seulementproduitsitaliens.be/vino/elena-walch/391-beyond-the-clouds-elena-walch.html?codice=ELW018-2021,cream,56
99572,Rioja Reserva,https://www.labuenavida.be/spaanse-wijn/remirez-de-ganuza/remirez-de-ganuza-reserva/4098,coffee,56
1203712,Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',https://www.seulementproduitsitaliens.be/eccellenze_internazionali/agrapart-fils/30359-agrapart-fils-avizoise-blanc-de-blancs-extra-brut-champagne-grand-cru-avize.html?codice=PLG1817,toast,56
7103,Amarone della Valpolicella Classico,https://www.seulementproduitsitaliens.be/vino/tommasi/4405-amarone-della-valpolicella-tommasi.html?codice=PRA001-2018,cream,55
1105696,Trebbiano d'Abruzzo,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=30VATR09B,citrus,55
15149,Bricco dell'Uccellone Barbera d'Asti,https://www.seulementproduitsitaliens.be/vino/braida/228-braida-bricco-delluccellone-barbera-dasti.html?codice=BRD001-2019,coffee,54
24139,Puligny-Montrachet,https://www.baetenvinopolis.be/nl/shop/frankrijk/bourgogne/joseph-drouhin/wit/joseph-drouhin-puligny-montrachet,toast,54
84911,Chevalier-Montrachet Grand Cru,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50DLCH00B,citrus,54
1218210,Harlan Estate Red,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80HACS98B,coffee,54
1219218,Clio,https://www.grandcruwijnen.nl/2020-bodegas-el-nido-clio,cream,54
1441099,Blanc des Millénaires,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/charles-heidsieck/11470-charles-heidsieck-blanc-des-millenaires-blanc-de-blancs-.html?codice=PHL112,coffee,54
2240674,Brut Champagne (Gold),http://www.vivino.com/wines/4577402,cream,54
2653222,CASK 23 Cabernet Sauvignon,https://www.wereldwijnonline.be/cask-23-cabernet-sauvignon-usa-rode-wijn.html,coffee,54
77137,Unico,https://hermanwines.com/products/unico-vega-sicilia-1965-r-0-75l,cream,53
79835,Cuvée Nicolas François Billecart Brut Champagne,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1700643,green apple,53
82613,Pessac-Léognan (Grand Cru Classé de Graves),https://www.grandcruwijnen.nl/2018-chateau-pape-clement-rouge-grand-cru-classe-de-graves,cream,53
2410111,Gaia & Rey Langhe,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1504778,cream,53
7971,Gran Reserva 890,https://www.grandcruwijnen.nl/2010-la-rioja-alta-gran-reserva-890,toast,52
11604,Malleolus,https://www.grandcruwijnen.nl/2020-emilio-moro-malleolus,toast,52
16578,Cabernet Sauvignon,https://www.grandcruwijnen.nl/2018-joseph-phelps-cabernet-sauvignon-napa-valley,toast,52
36404,Côte-Rôtie La Landonne,https://hermanwines.com/products/cote-rotie-la-landonne-guigal-2018-r-0-75l,coffee,52
74304,Cristal Brut Champagne (Millésimé),https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40CRBI00B,coffee,52
79814,Flor de Pingus,https://www.labuenavida.be/spaanse-wijn/dominio-de-pingus/flor-de-pingus/4648,toast,52
1153863,Sauternes,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=60YQU62B,coffee,52
1168278,Margaux (Grand Cru Classé),https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/margaux/chateau-d-issan/wn1004955/wn1004955,toast,52
1179007,Côte-Rôtie,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70ROJACR16B,coffee,52
